"","Date","Jurisdiction.x","Name","County","Year","Month.x","Residents.Confirmed","Staff.Confirmed","Residents.Deaths","Staff.Deaths","Residents.Population","Staff.Population","Latitude","Longitude","County.FIPS","Age","Gender","Capacity","BJS.ID","Week","Institution","Total_Population","Design_Capacity","Percent_Occupied","Staffed_Capacity","Month.y","Jurisdiction.y","Residents.Confirmed.F","Residents.Confirmed_DailyChange"
"1993","2020-06-01","state","IRONWOOD STATE PRISON","Riverside",2020,6,0,19,0,NA,3203,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2020-05-27","Ironwood State Prison (ISP)",3203,2200,145.6,3300,5,"state",0,0
"1994","2020-06-01","state","AVENAL STATE PRISON","Kings",2020,6,598,28,0,NA,4162,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2020-05-27","Avenal State Prison (ASP)",4162,2920,142.5,4499,5,"state",598,502
"1995","2020-06-01","state","CORRECTIONAL TRAINING FACILITY","Monterey",2020,6,0,2,0,NA,4783,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2020-05-27","Correctional Training Facility (CTF)",4783,3312,144.4,4941,5,"state",0,0
"1996","2020-06-01","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2020,6,0,0,0,NA,4023,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2020-05-27","California Correctional Center (CCC)",4023,3883,103.6,4752,5,"state",0,0
"1997","2020-06-01","state","PLEASANT VALLEY STATE PRISON","Fresno",2020,6,0,1,0,NA,3243,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2020-05-27","Pleasant Valley State Prison (PVSP)",3243,2308,140.5,3535,5,"state",0,0
"1998","2020-06-01","state","NORTH KERN STATE PRISON","Kern",2020,6,1,3,0,NA,3026,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2020-05-27","North Kern State Prison (NKSP)",3026,2694,112.3,4011,5,"state",1,0
"1999","2020-06-01","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2020,6,0,6,0,NA,2710,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2020-05-27","California Health Care Facility - Stockton (CHCF)",2710,2951,91.8,2951,5,"state",0,0
"2000","2020-06-01","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2020,6,0,1,0,NA,2613,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2020-05-27","Central California Women's Facility (CCWF)",2613,2004,130.4,2988,5,"state",0,0
"2001","2020-06-01","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2020,6,0,7,0,NA,3794,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2020-05-27","RJ Donovan Correctional Facility (RJD)",3794,2992,126.8,4038,5,"state",0,0
"2002","2020-06-01","state","PELICAN BAY STATE PRISON","Del Norte",2020,6,0,2,0,NA,2590,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2020-05-27","Pelican Bay State Prison (PBSP)",2590,2380,108.8,3361,5,"state",0,0
"2003","2020-06-01","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2020,6,761,19,0,NA,2285,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2020-05-27","Chuckawalla Valley State Prison (CVSP)",2285,1738,131.5,2578,5,"state",761,284
"2004","2020-06-01","state","CALIFORNIA STATE PRISON LOS ANGELES","Los Angeles",2020,6,128,46,0,NA,3151,NA,34.69359649,-118.2276136,"06037","Adult","Male",2300,"050000000079990900000","2020-05-27","California State Prison, Los Angeles County (LAC)",3151,2300,137,3400,5,"state",128,1
"2005","2020-06-01","state","FOLSOM STATE PRISON","Sacramento",2020,6,0,4,0,NA,3058,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2020-05-27","FOLSOM STATE PRISON",3058,2469,123.855812069664,3516,5,"state",0,0
"2006","2020-06-01","state","WASCO STATE PRISON","Kern",2020,6,0,4,0,NA,3469,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2020-05-27","Wasco State Prison (WSP)",3469,2984,116.3,4447,5,"state",0,0
"2007","2020-06-01","state","CALIPATRIA STATE PRISON","Imperial",2020,6,0,12,0,NA,3009,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2020-05-27","Calipatria State Prison (CAL)",3009,2308,130.4,3451,5,"state",0,0
"2008","2020-06-01","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2020,6,0,9,0,NA,3655,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2020-05-27","California Correctional Institution (CCI)",3655,2783,131.3,4085,5,"state",0,0
"2009","2020-06-01","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2020,6,0,2,0,NA,1893,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2020-05-27","Deuel Vocational Institution (DVI)",1893,1681,112.6,2413,5,"state",0,0
"2010","2020-06-01","state","VALLEY STATE PRISON","Madera",2020,6,0,2,0,NA,2985,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2020-05-27","Valley State Prison (VSP)",2985,1980,150.8,2954,5,"state",0,0
"2011","2020-06-01","state","SALINAS VALLEY STATE PRISON","Monterey",2020,6,0,2,0,NA,2898,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2020-05-27","Salinas Valley State Prison (SVSP)",2898,2452,118.2,3509,5,"state",0,0
"2012","2020-06-01","state","CALIFORNIA REHABILITATION CENTER","Riverside",2020,6,0,12,0,TRUE,3234,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2020-05-27","California Rehabilitation Center (CRC)",3234,2491,129.8,3084,5,"state",0,0
"2013","2020-06-01","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2020,6,159,11,0,NA,1521,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2020-05-27","California Institution for Women (CIW)",1521,1398,108.8,1877,5,"state",159,0
"2014","2020-06-01","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2020,6,2,11,0,NA,3721,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2020-05-27","California State Prison, Corcoran (COR)",3721,3116,119.4,4476,5,"state",2,0
"2015","2020-06-01","state","CALIFORNIA STATE PRISON SOLANO","Solano",2020,6,0,0,0,NA,3734,NA,38.32077652,-121.9752369,"06095","Adult","Male",2610,"050000000079991400000","2020-05-27","California State Prison, Solano (SOL)",3734,2610,143.1,4010,5,"state",0,0
"2016","2020-06-01","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2020,6,662,67,10,NA,3303,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2020-05-27","California Institution for Men (CIM)",3303,2976,111,4350,5,"state",662,3
"2017","2020-06-02","state","FOLSOM STATE PRISON","Sacramento",2020,6,0,4,0,NA,3058,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2020-05-27","FOLSOM STATE PRISON",3058,2469,123.855812069664,3516,5,"state",0,0
"2018","2020-06-02","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2020,6,0,6,0,NA,2710,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2020-05-27","California Health Care Facility - Stockton (CHCF)",2710,2951,91.8,2951,5,"state",0,0
"2019","2020-06-02","state","SIERRA CONSERVATION CENTER","Tuolumne",2020,6,1,0,0,NA,4042,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2020-05-27","Sierra Conservation Center (SCC)",4042,3836,105.4,4570,5,"state",1,0
"2020","2020-06-02","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2020,6,0,0,0,NA,4023,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2020-05-27","California Correctional Center (CCC)",4023,3883,103.6,4752,5,"state",0,0
"2021","2020-06-02","state","IRONWOOD STATE PRISON","Riverside",2020,6,0,20,0,NA,3203,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2020-05-27","Ironwood State Prison (ISP)",3203,2200,145.6,3300,5,"state",0,0
"2022","2020-06-02","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2020,6,0,5,0,NA,2345,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2020-05-27","California State Prison, Sacramento (SAC)",2345,1828,128.3,2545,5,"state",0,0
"2023","2020-06-02","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2020,6,0,2,0,NA,1893,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2020-05-27","Deuel Vocational Institution (DVI)",1893,1681,112.6,2413,5,"state",0,0
"2024","2020-06-02","state","CALIFORNIA MEDICAL FACILITY","Solano",2020,6,0,3,0,NA,2387,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2020-05-27","CALIFORNIA MEDICAL FACILITY",2387,2361,101.101228293096,2861,5,"state",0,0
"2025","2020-06-02","state","MULE CREEK STATE PRISON","Amador",2020,6,0,1,0,NA,3983,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2020-05-27","Mule Creek State Prison (MCSP)",3983,3284,121.3,4207,5,"state",0,0
"2026","2020-06-02","state","HIGH DESERT STATE PRISON","Lassen",2020,6,0,3,0,NA,3421,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2020-05-27","High Desert State Prison (HDSP)",3421,2324,147.2,3461,5,"state",0,0
"2027","2020-06-02","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2020,6,793,22,0,NA,2285,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2020-05-27","Chuckawalla Valley State Prison (CVSP)",2285,1738,131.5,2578,5,"state",793,32
"2028","2020-06-02","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2020,6,2,12,0,NA,3721,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2020-05-27","California State Prison, Corcoran (COR)",3721,3116,119.4,4476,5,"state",2,0
"2029","2020-06-02","state","AVENAL STATE PRISON","Kings",2020,6,599,29,0,NA,4162,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2020-05-27","Avenal State Prison (ASP)",4162,2920,142.5,4499,5,"state",599,1
"2030","2020-06-02","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2020,6,0,7,0,NA,3794,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2020-05-27","RJ Donovan Correctional Facility (RJD)",3794,2992,126.8,4038,5,"state",0,0
"2031","2020-06-02","state","CORRECTIONAL TRAINING FACILITY","Monterey",2020,6,0,2,0,NA,4783,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2020-05-27","Correctional Training Facility (CTF)",4783,3312,144.4,4941,5,"state",0,0
"2032","2020-06-02","state","PELICAN BAY STATE PRISON","Del Norte",2020,6,0,2,0,NA,2590,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2020-05-27","Pelican Bay State Prison (PBSP)",2590,2380,108.8,3361,5,"state",0,0
"2033","2020-06-02","state","CENTINELA STATE PRISON","Imperial",2020,6,4,24,0,NA,3323,NA,32.82339731,-115.7890555,"06025","Adult","Male",2308,"050000000079990700000","2020-05-27","Centinela State Prison (CEN)",3323,2308,144,3446,5,"state",4,0
"2034","2020-06-02","state","CALIFORNIA REHABILITATION CENTER","Riverside",2020,6,0,13,0,TRUE,3234,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2020-05-27","California Rehabilitation Center (CRC)",3234,2491,129.8,3084,5,"state",0,0
"2035","2020-06-02","state","KERN VALLEY STATE PRISON","Kern",2020,6,0,5,0,NA,3603,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2020-05-27","Kern Valley State Prison (KVSP)",3603,2448,147.2,3622,5,"state",0,0
"2036","2020-06-02","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2020,6,0,9,0,NA,3655,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2020-05-27","California Correctional Institution (CCI)",3655,2783,131.3,4085,5,"state",0,0
"2037","2020-06-02","state","PLEASANT VALLEY STATE PRISON","Fresno",2020,6,0,1,0,NA,3243,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2020-05-27","Pleasant Valley State Prison (PVSP)",3243,2308,140.5,3535,5,"state",0,0
"2038","2020-06-02","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2020,6,0,6,0,NA,3508,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2020-05-27","San Quentin State Prison (SQ)",3508,3082,113.8,3984,5,"state",0,0
"2039","2020-06-02","state","VALLEY STATE PRISON","Madera",2020,6,0,1,0,NA,2985,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2020-05-27","Valley State Prison (VSP)",2985,1980,150.8,2954,5,"state",0,0
"2040","2020-06-02","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2020,6,0,1,0,NA,2613,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2020-05-27","Central California Women's Facility (CCWF)",2613,2004,130.4,2988,5,"state",0,0
"2041","2020-06-02","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2020,6,670,67,10,NA,3303,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2020-05-27","California Institution for Men (CIM)",3303,2976,111,4350,5,"state",670,8
"2042","2020-06-02","state","WASCO STATE PRISON","Kern",2020,6,0,4,0,NA,3469,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2020-05-27","Wasco State Prison (WSP)",3469,2984,116.3,4447,5,"state",0,0
"2043","2020-06-02","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2020,6,159,11,0,NA,1521,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2020-05-27","California Institution for Women (CIW)",1521,1398,108.8,1877,5,"state",159,0
"2044","2020-06-02","state","SALINAS VALLEY STATE PRISON","Monterey",2020,6,0,2,0,NA,2898,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2020-05-27","Salinas Valley State Prison (SVSP)",2898,2452,118.2,3509,5,"state",0,0
"2045","2020-06-02","state","CALIFORNIA STATE PRISON LOS ANGELES","Los Angeles",2020,6,128,46,0,NA,3151,NA,34.69359649,-118.2276136,"06037","Adult","Male",2300,"050000000079990900000","2020-05-27","California State Prison, Los Angeles County (LAC)",3151,2300,137,3400,5,"state",128,0
"2046","2020-06-02","state","CALIFORNIA STATE PRISON SOLANO","Solano",2020,6,0,0,0,NA,3734,NA,38.32077652,-121.9752369,"06095","Adult","Male",2610,"050000000079991400000","2020-05-27","California State Prison, Solano (SOL)",3734,2610,143.1,4010,5,"state",0,0
"2047","2020-06-02","state","CALIPATRIA STATE PRISON","Imperial",2020,6,0,13,0,NA,3009,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2020-05-27","Calipatria State Prison (CAL)",3009,2308,130.4,3451,5,"state",0,0
"2048","2020-06-02","state","NORTH KERN STATE PRISON","Kern",2020,6,1,3,0,NA,3026,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2020-05-27","North Kern State Prison (NKSP)",3026,2694,112.3,4011,5,"state",1,0
"2049","2020-06-03","state","CALIFORNIA REHABILITATION CENTER","Riverside",2020,6,0,13,0,TRUE,3249,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2020-06-03","California Rehabilitation Center (CRC)",3249,2491,130.4,3084,6,"state",0,0
"2050","2020-06-03","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2020,6,0,6,0,NA,2707,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2020-06-03","California Health Care Facility - Stockton (CHCF)",2707,2951,91.7,3111,6,"state",0,0
"2051","2020-06-03","state","FOLSOM STATE PRISON","Sacramento",2020,6,0,4,0,NA,3121,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2020-06-03","FOLSOM STATE PRISON",3121,2469,126.407452409883,3516,6,"state",0,0
"2052","2020-06-03","state","WASCO STATE PRISON","Kern",2020,6,4,4,0,NA,3139,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2020-06-03","Wasco State Prison (WSP)",3139,2984,105.2,4447,6,"state",4,4
"2053","2020-06-03","state","MULE CREEK STATE PRISON","Amador",2020,6,0,1,0,NA,4017,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2020-06-03","Mule Creek State Prison (MCSP)",4017,3284,122.3,4207,6,"state",0,0
"2054","2020-06-03","state","CORRECTIONAL TRAINING FACILITY","Monterey",2020,6,0,2,0,NA,4861,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2020-06-03","Correctional Training Facility (CTF)",4861,3312,146.8,4941,6,"state",0,0
"2055","2020-06-03","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2020,6,816,22,0,NA,2256,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2020-06-03","Chuckawalla Valley State Prison (CVSP)",2256,1738,129.8,2578,6,"state",816,23
"2056","2020-06-03","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2020,6,0,5,0,NA,2380,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2020-06-03","California State Prison, Sacramento (SAC)",2380,1828,130.2,2545,6,"state",0,0
"2057","2020-06-03","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2020,6,0,2,0,NA,1846,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2020-06-03","Deuel Vocational Institution (DVI)",1846,1681,109.8,2413,6,"state",0,0
"2058","2020-06-03","state","IRONWOOD STATE PRISON","Riverside",2020,6,0,20,0,NA,3250,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2020-06-03","Ironwood State Prison (ISP)",3250,2200,147.7,3300,6,"state",0,0
"2059","2020-06-03","state","CALIPATRIA STATE PRISON","Imperial",2020,6,0,13,0,NA,3103,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2020-06-03","Calipatria State Prison (CAL)",3103,2308,134.4,3451,6,"state",0,0
"2060","2020-06-03","state","CALIFORNIA MEDICAL FACILITY","Solano",2020,6,0,3,0,NA,2354,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2020-06-03","CALIFORNIA MEDICAL FACILITY",2354,2361,99.703515459551,2861,6,"state",0,0
"2061","2020-06-03","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2020,6,0,6,0,NA,3587,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2020-06-03","San Quentin State Prison (SQ)",3587,3082,116.4,3984,6,"state",0,0
"2062","2020-06-03","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2020,6,0,1,0,NA,2602,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2020-06-03","Central California Women's Facility (CCWF)",2602,2004,129.8,2988,6,"state",0,0
"2063","2020-06-03","state","AVENAL STATE PRISON","Kings",2020,6,599,29,0,NA,4142,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2020-06-03","Avenal State Prison (ASP)",4142,2920,141.8,4719,6,"state",599,0
"2064","2020-06-03","state","CENTINELA STATE PRISON","Imperial",2020,6,4,24,0,NA,3354,NA,32.82339731,-115.7890555,"06025","Adult","Male",2308,"050000000079990700000","2020-06-03","Centinela State Prison (CEN)",3354,2308,145.3,3446,6,"state",4,0
"2065","2020-06-03","state","SIERRA CONSERVATION CENTER","Tuolumne",2020,6,1,0,0,NA,3997,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2020-06-03","Sierra Conservation Center (SCC)",3997,3836,104.2,4570,6,"state",1,0
"2066","2020-06-03","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2020,6,6,12,0,NA,3632,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2020-06-03","California State Prison, Corcoran (COR)",3632,3116,116.6,4476,6,"state",6,4
"2067","2020-06-03","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2020,6,0,0,0,NA,3994,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2020-06-03","California Correctional Center (CCC)",3994,3883,102.9,4752,6,"state",0,0
"2068","2020-06-03","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2020,6,0,9,0,NA,3744,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2020-06-03","California Correctional Institution (CCI)",3744,2783,134.5,4085,6,"state",0,0
"2069","2020-06-03","state","PELICAN BAY STATE PRISON","Del Norte",2020,6,0,2,0,NA,2578,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2020-06-03","Pelican Bay State Prison (PBSP)",2578,2380,108.3,3361,6,"state",0,0
